,A,B,C,D,E,F,G,H,Target
4894,-1.6352417912649257,3.948482058682549,5.485294165911726,-6.3030558551397835,0.16003886354369357,-4.036903060266564,-9.860392457040344,1.1514015742232493,1
4094,1.166785968246426,3.7198627101448536,0.6136908381797509,2.3172478505488368,1.9373382538037753,2.3079349958772104,-2.9239015822854477,0.02499065403137446,0
1287,-1.1972465835829325,1.07294179257012,-4.689747149350611,1.956203484669394,-0.8381184683006677,1.3117602577288294,5.942858058766414,1.0045969189561814,0
4004,0.3210476925047343,2.5502446968212764,-3.777452533073729,5.094257471067581,0.986249304237876,-0.31680991624923194,-0.7792917525846247,-3.626453274851664,0
3336,2.709304490806743,0.6837526576793702,-0.14987183534457094,2.313350648323221,-0.6202849592701116,2.570629840598383,0.8104338799403846,2.034249271668948,1
5298,-1.0398852705368977,1.9885900938413437,-0.9614922151545287,1.137155204004893,0.38925029647695597,3.0079980027179083,2.268594730350924,0.3154720312477646,0
4957,3.2134910493577813,1.3770959282165616,-1.1266355632654035,0.6011040999928887,-0.7528549320006133,-1.9078504693725922,-1.555402054730366,3.803411024025953,0
5369,1.9450293467073203,1.8285867348809752,2.052811439820519,1.440448046687297,2.317385270733611,1.6096115592399365,-3.7880797360376475,0.09426361689681473,0
3340,2.4515974044812285,-1.9785383317976803,0.18844396824663878,-0.30434985335473475,1.8751056450569155,1.7780385287633906,3.147719587712986,4.6289371973171844,1
5123,1.1619539851108498,1.7822309855925333,1.449386074924137,1.4471850396987271,1.3397086603344448,1.941206355943592,-2.479503510872892,-0.28685282655538424,0
5058,-2.273543783292891,-2.362704883082859,2.6876443346482373,-1.7637078920944194,-2.778406962957316,1.8840085392230241,1.237321464315079,-2.7510383070029114,1
3532,1.094705524115287,2.3498656332128407,3.2203184396034663,-2.0594733420952576,3.738388172824954,-4.107961784875416,-9.241341380148691,-0.03523460825834479,1
1526,-2.4477873888187736,0.3781955622984561,-3.089265078814458,-0.5335384749304001,2.0114759259920154,0.25237514442125186,4.653040212821868,1.103405851079892,0
4978,3.099851548258392,0.8127053136867053,-0.7889768001372355,0.7150031573222413,-2.1427203447286987,0.7125715129888452,1.1523519477857254,4.604295190739176,1
5187,-2.074926196537657,0.5921307130596746,-3.77972650966765,0.075165133665425,0.8592789993085879,0.3215001435285969,5.219184470558807,1.3279236491967181,0
4250,2.8161917008823503,3.216901565133915,-0.03182821465837482,2.095192307832671,2.3673801945177617,-1.719928732202135,-5.71519648193939,0.5347370918122826,0
2568,1.098321839337179,1.7867104812047616,-2.268064863348999,3.80685139860653,-1.7052678753147212,3.3832656366973985,2.8239432308492733,0.19043865024233764,1
4173,-2.2515899657673533,-4.8733503802475155,2.3607446454267413,-3.5547885984355156,-0.42926276793271634,0.2486183603343579,2.894031407855261,-1.0232637198444356,1
4947,0.9084170926532412,-3.927607793259047,-0.676236222445714,-1.7326738545484621,4.7236098918016225,0.059064394164871636,4.698235414792358,4.215828924417941,1
2665,3.2998467782066028,0.6147643280462758,2.5515560536731083,2.8114989119674725,0.034150442470691544,2.9534934050347146,-3.120703027391229,-0.48539116490182477,0
87,1.3199663789462726,1.3231750058892053,2.5615172486353455,-2.7488679182732096,3.0433182663990364,-4.774387310886849,-7.664956117585685,1.304696914942374,1
1912,1.5438297534363385,2.8116836922390247,-0.8471218014138973,2.725197025578249,-0.9664124228232924,3.418228350677216,0.9515543695505103,1.6099127060913294,1
1928,4.079281063693243,1.531428276347269,1.1742883721959165,3.5221126251550423,-1.7851134642117894,2.456160435285187,-2.6224803029334858,0.6321221023380843,1
5490,-2.383314980133732,-0.8408879982347479,-0.24132786121626082,-3.552589118924676,-2.1279465324657187,-0.13258515645899638,3.7608065019556123,2.346950652539163,1
3203,-0.9422155843986104,0.970737276700111,-0.3101125927193984,-1.4793113340105617,0.972354783719394,0.20572632937171842,1.105707082977696,2.0370331309387066,0
204,-1.401650397891447,0.3031232924901093,-1.8151003722070784,1.3486575692245764,-1.0858099571074633,2.893533487715625,4.454388134786088,-0.4203033587448888,0
5282,3.613423528884585,0.19238351726599534,0.5457402210944768,3.3497727553386154,-0.11401870611748977,1.8263474210329034,-1.5256077124505745,0.21115011329956324,1
2094,0.8508798512545099,5.122840520175802,-0.23578418436404402,3.763423622614423,0.5061805349286754,2.328077277379889,-3.6682103671917945,-1.6906338101565939,0
522,2.9952367645277134,-1.0259377942759638,1.4606070242462468,-0.36507536393900714,2.3369382335001436,1.8953640978237551,0.8189482959269289,4.608675934943654,1
2491,-0.1793856061665502,1.9677648913417052,2.437164487084791,-2.2567348599962567,3.2740655520127824,0.6197473999532134,-2.6587970571387016,2.4064022473218207,0
972,2.9432421954140637,3.684537392048871,1.1666286606637852,2.343105409511117,3.162805726571301,1.9459348472212907,-4.132520750636927,1.8057931653088701,0
2781,3.5982776787858612,4.015345184727444,2.4973773702540942,2.2468227007551462,2.8754911243717625,2.999270483658397,-5.030227565143462,2.329345999412313,0
906,-1.1520610830905176,1.1295715314095855,-0.5194899765651679,-0.46388211133359813,-0.02600916142942933,3.396617557850231,3.9583546325095864,2.3898187882682014,0
2916,0.9204505810714297,5.009109791648572,0.5083488845209669,1.847094134138418,2.7706872360501746,2.3510583807949645,-3.282657817563485,1.0973399146278644,0
5641,-1.6815427921079518,-3.5886240660608073,2.4242655369925563,-2.0122777627411996,-0.5983559739953,0.7922388050508987,1.3056753733682334,-2.1416828736520857,1
1176,2.1399375243055094,3.0075426391047477,2.808998449982485,0.8533942705523457,3.2188868918678626,2.0526881682539804,-4.791398110809801,1.349428057693041,0
4907,3.3576594450727892,1.7947918049892346,-0.5059762729621329,1.2347970705998816,0.6899115331901263,-2.12275436667238,-3.6160563390166045,2.395504558101554,0
5283,0.8996258083068539,-3.5917274667248664,-2.2145087334650126,1.7447873525134021,1.3140627201698438,0.4253522465917432,4.564823972522927,-0.08979769519331926,1
2302,1.0853895606768775,0.8056063138972497,0.09200089538936962,1.0530773314890172,3.757064686842905,0.7390179775894761,-1.0343981659308,0.7774018434496522,1
3497,2.2422558257184813,-0.16448813881588698,-1.1237643620018491,3.80784615070475,-0.74529397943241,1.4984231297132042,0.406861311362479,-1.1954855850838455,1
5097,2.1926084454342067,2.7014346956209807,0.7587424547019093,0.2524389412757748,3.043020533033438,-2.7884311409050904,-6.2483098089907285,1.1222756349057552,0
3189,-2.69466223573298,0.6607323402535715,-1.588547994107069,-2.7430478208639317,0.8055491763467668,2.4825688137135042,6.571474010832638,4.481652356516692,0
3459,2.0641288301990772,0.9915445267901749,-1.5475532508281282,1.4123758225328926,0.7286610358567014,-1.6593398013792346,-1.2864287590996628,1.3947244598433837,0
2083,-1.6323158748795867,2.3521707940869696,-1.119925394276029,-1.1975805068231378,1.1107259793603999,1.8794470425759606,2.8772934860977677,3.018497458426274,0
1060,-0.3334964036779031,1.8161460119049488,-0.6550461253324524,1.9688055272976621,-3.009168799774213,1.2293113574084376,-0.29706972067744486,-2.0147639632111782,1
5653,-0.23748434666139873,0.002359187531821849,0.8276870491150006,-0.03679909291169336,-1.8513820947641615,0.31849102378776206,-0.6827531620082449,-1.092532716987477,1
24,5.696216341025954,1.0932873848055966,0.004345439896698888,2.921799837462666,-1.821672972881018,-1.2486492417750175,-3.992751593037604,2.4904655584639905,1
2613,-0.8252800192550471,-2.980362919376729,-4.182441148338114,1.2125564815202574,3.4333731277494026,1.0559800907831736,7.85691758122283,1.224163435459529,1
2516,-0.33239676310647437,0.5189493669817445,-4.597076206866207,1.8595621054547609,1.3932647618673109,0.49784945886404586,5.226792280760056,1.783101694795452,0
4605,0.9433168422503686,3.9795785010595974,-2.22087024634598,3.0816634929936004,2.369350458618154,0.4560506366303727,-1.6134376295371067,0.1948825350602288,0
2770,0.39524026916541133,2.738567425526136,-2.250067770014015,2.9419756251675415,4.146613508457117,-0.16751689698159633,-1.491904836181621,-0.9808115411244778,0
2295,1.2013038620766852,1.9178992952171567,0.36324004161525214,-1.9971104906495436,2.434483927483692,-2.592968379055773,-3.0872082324990737,3.78885925619475,1
2457,4.931310148910821,0.27860824542368734,5.242003303066003,1.6379988981445874,3.361240469800049,2.0296791690816196,-7.067211694571104,0.6154094458165827,0
5696,2.9363601740992102,3.682779030043426,0.6795339163322165,3.6668164235406744,2.5319400576143067,2.2624317506807285,-4.113780652754299,0.2029035816363447,0
2715,-2.661812767040862,-1.1791597461476497,-2.6587700873348012,-2.36977305424284,3.3160705668331136,0.2526353138998605,6.437793274760606,3.116035632059811,0
4594,1.2977913447167262,-0.5192000723459191,-2.2935814228898224,0.42096129592173925,0.7418616718833411,-1.9135836644198778,1.308137522761993,2.1174045064868166,0
3133,0.5204099015961225,3.366976106309263,-3.492091080810014,2.928947296138272,3.137910904786801,1.0646755305690982,1.3324178052169824,1.476916859878693,0
4886,0.25892469218988556,1.664200143389511,0.8030120798738971,1.0748593353493963,0.6330773014208756,2.6836798990721364,-0.34122626002173473,0.14004451229266546,0
5710,-1.607852994758707,-0.03441582854333758,-4.678185995650173,1.750468170871292,0.6613384135929535,0.4690111307612961,5.769573925438767,-0.03917752774610461,0
4835,-1.477340685886569,2.1483706512339182,-0.7108581836119631,0.6572608081253604,-1.2781480095078779,4.067496397062495,3.4529024113504274,0.8761745474595685,0
4860,-0.5130355015625621,2.0200992653537315,-3.0593958053159067,1.2732651538911466,2.1670356501218495,-0.002245123526353421,1.8511788131590015,1.1168398968349575,0
2660,2.626949391640727,0.8746843237622233,-1.2710654443018794,0.9686319628596302,0.875283645378824,-2.0075136513815623,-1.6021619935537275,2.407850816169539,0
1468,-1.736355074085799,-3.165509043296368,4.3730815858473235,-3.2119226622895196,-2.589485355168307,0.6698078571709285,-0.785020848511559,-2.3419478621344014,1
1350,-1.4995318703542797,3.5162924043673014,-0.7840734353008015,-0.227639858240236,0.7451992440200963,2.739334033145791,1.7745434524736103,2.129522743394686,0
2004,-1.100241074485437,0.1599719960557311,-4.868971867342898,2.973908706654636,0.17873766394216783,2.851221161796673,7.528104333328765,0.46702584421509896,1
4059,2.09748432727956,0.05734055308297026,1.7270105282396506,-1.4488958311973599,2.519163515075454,-0.0319319103823148,-1.520691280963727,3.914127039648643,0
283,-1.0051371202146882,-0.19445860381334534,-0.18965255898744604,0.3370566647164717,-1.6113215899877185,1.2872716279731224,1.5971717009011324,-1.1389842501280603,1
3399,-0.9105129857861698,2.0008787380376294,2.132910543231433,-3.352918764678502,4.952551729944126,-0.638062750233702,-2.8714573448273377,2.8411663337868687,0
5181,-0.5017841474390159,-0.18349132092900478,2.2079064900573013,-4.335904047411857,0.8509929435663459,-1.2562018163309578,-0.9815063101469484,3.533439811605916,1
2501,0.9428934371646502,1.0583807128240537,3.203459978161349,0.2226351817299121,0.42858168276868636,2.77802331243368,-2.588149268660931,-0.0720955715295053,0
5380,0.046978616754180136,-0.7905224348676726,-3.0896242136934084,2.036261344973598,1.5026808225235115,2.2379229016388686,5.616392185747107,1.2572073078852362,1
370,0.6366268710705012,1.4105041804016383,1.9291345968676308,-2.791419653418427,0.07683900333395854,-1.7288190213624808,-3.2750215514670664,2.9214013216462025,1
1993,1.2244342837361128,0.09833327165910255,2.5384942566946753,0.6699733143332233,-1.0522029228824517,2.9655402078424404,-0.9955311069495845,-0.04707841796428669,0
3994,-2.104828923422736,-1.6624032544687743,2.1992212562565774,-2.1107732301514632,-3.7680840791555665,1.0086139700934176,0.9377068720312186,-1.8844903624208542,1
5670,0.10381060055521907,2.195229805460639,0.5715510230037278,1.2545100546208,-2.1417044791939914,1.8987434365169888,-1.0940919383928749,-0.7829530831406023,1
1123,4.334864128632944,2.8480155467984507,0.393467040796722,1.1591100439696982,1.9924012175448746,-2.90069425280471,-6.464633338602548,2.901212687775324,1
5573,1.2792592400022298,2.1750236320184313,-2.8170423803645654,3.1072591586269636,3.0197322942946565,0.00989685500367532,-0.08394804049227804,0.43952226146166473,0
463,4.5609415436801655,1.111815816420323,-0.3056882499338638,1.1407187392243745,0.2813093049992137,-2.6671584670491253,-3.8561139298400504,3.4446855442848925,0
3283,3.6043782176343595,0.36766061448545284,0.009728038375744985,-0.22208183208913312,-0.2705612583906494,-3.343620560205646,-3.4246188568319633,3.3162094585462594,0
3306,1.1503200634004616,-0.22688191753812537,-1.4226956790738519,-0.8491409337424523,1.0547743049235816,-2.587253365851221,0.13110864715437073,2.8203676130176043,0
5113,-2.275702122092593,-3.315892834247229,2.0308387666611742,-1.3374408694980833,-1.2093956054752706,1.4471580899907084,1.8672604475420724,-3.253911027801192,1
2380,-1.6125011426250497,-1.259545674880798,2.6847499957057384,-0.516046985933014,-0.3291244436074816,3.8289390810223893,1.3692088679407726,-2.0076734548404165,1
5327,-1.3276190655680202,-1.8184130833714833,2.536524096849945,-3.2453183593609114,-1.5676930459642124,0.5956184742250915,0.8809380271948126,0.6867766417473002,1
4269,-2.0554167128639924,0.8026819893352243,-2.310650875760554,-1.348752967794053,1.1985574876170086,1.3779732797477768,5.203293937422296,3.0857606012185146,0
940,1.3303835610456263,-3.0756044390217827,2.3763877962448574,-0.2850202131693976,-2.059288023400269,1.5116670315742138,0.6801022257860662,-0.19361416473021942,0
3384,-1.0172009537621594,2.818200340092006,4.978143080714336,-4.414596668448296,4.358485198032356,-4.16618543895482,-10.415918899781333,-0.7143151488780122,1
2675,-2.9339786268738743,-2.684568177804256,-0.37415112566966213,-2.5777636183014363,0.2869813321883281,1.254669511235171,5.6043999038324275,0.6356555728753195,1
1891,-1.070381722469425,1.6294361071479797,3.0828780460926275,-4.191479015552031,1.5589981438623732,-2.281285430555716,-4.773079642065595,1.4811311136762277,1
386,-1.2459630606443832,-1.1745877264165139,-1.6015596759008344,0.09495132493526541,0.47251502376276644,0.5388990100135526,3.5055548537259495,-0.23067194833431226,1
3104,1.89978419798347,-2.0940522584960264,-0.34936722659074926,1.4669129001461525,1.1992814069436712,0.6633127587746052,1.3935531229096156,0.49893618968202724,1
924,1.9994624123367912,0.9907821705184354,-2.1041455381159433,2.2981825558620086,1.035407802193863,-1.149193656019625,-0.6890474265252065,0.7514069484981001,0
2507,-1.3747728854811727,0.8881239617879704,0.05396868771703245,-0.9090384561520867,-2.4000474557378397,1.1351703300644023,1.4390085815406926,0.36703143525303017,1
2356,-1.9406013625593526,1.7879655443298645,-2.3427816266601083,0.40748214284866763,2.7009418901072326,0.07789083855613876,1.6295295614566492,-0.16971736019530526,0
3740,3.2852764072785785,2.032774219525008,1.7110606172330616,1.6616341371588228,1.5770794769081782,2.07788628328765,-2.9649266408139616,2.318033012905678,0
2217,2.9058656601452157,0.17931599806400556,-0.2671486662212714,0.04259071875043547,0.3287303911542139,-3.187290559634591,-3.039393646585526,2.2548186187505403,0
4157,1.6984162961354046,1.8533195027982439,1.1091171349630722,0.9053885032834598,0.12631946472144429,-1.1025027719664717,-4.692583788061928,-0.4368754167935591,1
51,0.7181985304080272,1.3708360936989639,-1.8692872754440075,0.3456165605219782,1.0861043752098039,-1.3344191618360925,0.05105589217567771,1.9988168455398894,0
5518,-0.7343306045363862,-1.6196770725402363,1.0659656957613692,-2.827147422444647,-0.8226990631100519,0.31780725269005194,2.2204776614546673,2.29861090716016,0
5920,-1.0820531936646476,1.8030225570770146,-2.3711684203592074,0.5735542602956671,1.6981300050521007,-0.6629114347643107,0.8724511364183399,0.20677884762071952,0
3446,-0.2579301421568738,0.9068538200487548,-2.9429645102672377,1.3404239970851006,-0.05841134927007152,1.2314709840733196,3.901214504429162,1.546087669534753,0
5073,-0.840996414524513,3.291365108547123,-1.6699696691471495,0.41064491885655313,3.889837896466143,-0.5933011123179105,-1.1204175860057288,0.8187244673512977,0
5770,2.8656753958440975,1.3446683317598516,1.6485181076262063,1.1876112393714,1.8669531778679527,-1.2352326342325153,-5.614293582787944,0.103178119199131,1
2,0.6224473020747735,1.125515255666927,0.6241712817596627,2.026554886022693,-0.5990861337514426,2.1867558908073503,-0.9032732868712182,-1.4059752214959254,0
4123,-1.5135046933214307,2.087957748954509,-0.10767573492267224,-0.35297471564400423,1.914365437549065,1.645631218969752,0.5606729831568612,0.5179967993111865,0
3785,0.5710411142366876,3.1435247581510772,2.9295948844242443,-0.9225932559088187,2.909264278895888,0.024094722467453256,-5.818757202641666,0.6124944857610289,1
5480,-3.646300363732087,-0.16070511217806138,-4.300136046497919,-1.268934352858217,2.467326725268346,-0.06268959244027794,6.941751102922077,1.557857412019938,0
4416,-2.227358316339424,-1.4999651411612487,2.337938623873508,-2.55918619120223,-1.9948812305713695,1.6323219214259566,1.4922728545039057,-0.79074858242603,1
257,0.7254035962226665,0.7054788024475067,-1.2732180989949906,-0.19158932845657403,0.9532976857314308,-2.1491703899338144,-0.7934728302386581,1.5180552610530618,0
3915,-3.0818467019925593,-1.3398614987613655,-3.5655329102028572,-1.6332560539868932,4.682190406788372,-0.7025142108190963,6.094029248421506,1.6147684830601194,0
2731,5.147192028504232,1.3127660200453792,2.6165534993976363,3.1402362202001086,2.5496006651446717,1.8350654805323148,-5.275315448827166,1.2146887365507766,0
4365,-1.5911980415147506,2.301146238514864,0.7812616463000648,-1.9564122521186498,1.9016680458193898,0.7386403058737799,-0.5310682902889188,1.6550108017778666,0
4426,0.06759975953528707,2.2408167551519123,-2.7437836001249485,0.8487022438183135,2.742884140174466,-0.25420579583667235,1.3025802240504967,2.294624150546316,0
2173,-1.6246743350495008,0.2828045664087495,-1.4998513248453136,0.5636891398013147,3.126469806605561,0.18511011806162858,1.3605250794091825,-1.2226542901066653,0
4917,-0.7764087599438556,1.587387940610758,-2.494672726359064,0.6382714827096173,-0.5728512372334209,1.9997409798823973,4.21235200642663,2.232558938347484,0
4158,-2.560745661664706,0.7857819760050062,-3.424436729592113,-1.1371847642242159,-0.848240701916898,2.159944934138445,7.664131718208629,3.5088626791939643,0
3796,2.9146734270719286,-0.3610768806422169,-0.8139810846712643,1.7383002627789363,0.09209402709757808,0.8298760413137845,1.0342575294673655,2.5353961781320304,1
3605,-2.178687221699649,-0.9664647809361967,-0.15524276983277407,0.9083968516314059,0.29048867608153817,3.827338766186458,4.061933724613692,-2.1407780261776534,1
5363,0.125136959147923,0.7541889878001884,-2.8001520416156014,0.9648780913639553,2.509739596234901,-0.8846877868516305,1.6271965206065382,1.3111387051197192,0
5437,-0.29544035054702267,0.9093041819855475,2.763051469390019,-2.341909285383999,1.730408511466492,1.0981738911270287,-1.7154480453160768,1.9008384854430846,0
4841,-2.075523262466591,-0.2070593167968826,-2.7633007944298154,-0.527842244331753,0.571554754900524,1.6648567488348136,6.221952856892772,1.9500251419553662,0
1776,-0.7687506921412974,-0.1455962452578814,-3.093832107402714,1.4123978811351037,2.3957122325763898,2.490439277632014,5.8510904155130055,1.6171893116147245,1
1097,-4.520819432039845,-3.2025838938208224,-6.053226091288481,-2.8351606035546495,-0.15592733704241324,1.2477089175568874,14.405494845899499,4.518418879165308,0
1948,0.32621733824924193,3.143409766428527,-1.2469437300369104,2.3391901205821375,0.6792088207933199,1.8190846468951651,-0.2924122469045656,0.08633770422152542,0
5224,2.6830073264742227,-2.480993064709671,-0.5518713621149055,2.6933369390954867,0.3068323906887256,0.3956627201272158,0.77554413900162,-0.650916420239215,1
2316,1.8237221404941182,1.4906200026076162,-2.1661924052044177,1.777850579644056,0.44717123196148445,-0.913363487601643,-0.2051010209394852,1.7192313520667288,0
1641,-0.9413728806280469,1.264709265233282,-0.24739086357540563,-0.23583208139393808,1.3900549624587983,2.4137960779009946,2.114582609653157,1.5106141573751632,0
4918,1.0401077232538516,1.8849573422167252,-2.4090211746853196,1.7279697648848271,1.3218181767262656,-0.5264283731533329,0.21893054315865737,1.4063595598680665,0
274,1.7540577924416865,-3.3798470445770787,-0.08831888070760385,-0.9618318962820422,2.7391697255163154,0.8175893370404256,3.8800811990495467,4.013192391663996,1
2948,-1.381205850097787,0.04329424956832084,-3.001262078614018,0.8865941479004673,3.0275661416702855,-0.3233600864234276,2.9268787890587373,-0.29422627751424524,0
3898,1.5740771863053242,0.3857810721113599,-1.6443447262144757,2.5314488347108637,1.2593786986125937,2.491103794402187,2.6921701185074336,1.6175243109632247,1
5268,0.48520855381828376,1.8093965824825249,1.9299619579029905,-0.42490456735275733,1.9086898861595782,1.4876514298635768,-2.2319419040997865,1.1854930712760243,0
2732,-0.492064783604067,2.1091324239723614,2.4680111397832696,-4.247237480328281,1.0783576163908346,-2.163686913160603,-3.9456026455322326,3.2367434868990594,1
2882,4.373527596150979,1.3097410947261396,0.842123286494894,4.563951392462873,-0.2679661300656604,2.011292116723896,-3.4468698704795653,-0.616453508308699,1
1575,0.039368010899578865,3.529204605799602,-1.696145372826544,1.505260206497474,3.0346943270313522,-0.31908141655864375,-1.721646494606453,0.42528125033353104,0
4472,-0.35045854045881564,0.7229254818871687,1.3401612271513772,0.2119490382661039,0.05645891398746716,1.7184513821280563,-0.8017200953612811,-0.8402991849090697,0
4490,4.134698632467842,0.11778427714894657,0.43382312918994925,0.7013575739534981,-0.049341024257828936,-3.6870099840769948,-4.99710045589116,1.7605378621046652,0
3227,0.11671744876775758,-5.692020389703117,-3.584534163419671,-0.05597333230159722,2.9775936094136215,0.10725521782918523,8.90755921499842,2.567243123563193,1
5616,0.6791461308380806,2.24093697885132,-2.123984397488144,2.0261542816694784,2.5940000242562364,-0.5617358505252991,-0.8540779013885252,0.2862856740894246,0
1676,-1.2723583987245681,-0.7471253894291285,-2.5828405523820788,0.8411923921805706,3.295082697387289,-0.6679206202730503,2.490695349199926,-0.9600036279193906,0
3601,-3.004852510762973,-0.7755186650129209,-1.6047936771584133,0.05195591438841905,-1.9020457505502264,2.3520107784399835,5.340264197586152,-1.5166211497306332,1
1646,-0.9568065527841281,3.896112850637796,-1.3505735580940308,0.7773500450202377,1.0952424366934117,1.5492030699744455,0.2490599896128246,1.1093115439760992,0
3086,-2.065891191102405,-1.666569542049489,1.614956999317586,-1.0698477297259172,-0.1580532759438591,2.9804575777183686,2.7119611582588283,-1.29588092798159,1
3132,-0.7195445132976717,2.0192779574123314,-2.0996133087227835,1.5502007077038877,2.8911520859146362,-0.0022406474804754772,0.1431751830613185,-0.5882774975164331,0
4806,3.3804125316545104,1.180956475530253,0.7971287379980772,-0.589078448142863,1.5455972057521201,-3.6426066959021774,-5.311747433573406,3.0163662152317983,0
646,0.6225121622797826,0.6609062872713377,1.23044266626385,-0.9687937326490295,3.278858598960924,-1.781716487176237,-3.6100560748479382,0.5406970812953472,1
392,1.1132933603610389,0.10212222934002235,1.4831677831696484,-1.3711562516062594,2.3216693150164116,-0.06505490441480788,-1.3289108100811107,2.595433140950341,0
4730,-1.1168361439182963,0.14153161476670717,-2.691534330017313,1.6282219205246857,0.45690294855931657,1.2695006592363487,3.750988068926453,-0.6080983917744973,0
5763,0.5930070154102529,3.5485976044798373,0.542545030221866,-2.3200453909897902,1.84331903270116,-1.2659729113091251,-2.726986214208769,4.658414598676826,1
4853,1.4543598295879088,-1.334319704147954,2.8819853156358084,-0.8809015198390489,-0.38773457289977054,1.4977896862618165,-0.8858410162327999,1.1677407549038235,0
382,-2.901606489073457,-2.1408337384712217,4.814097571686679,-3.2475392569380137,-2.432827131813579,3.6674768916301743,1.0431636668553939,-1.9987189494679531,1
2565,0.5648555730328267,-1.1008902459874172,-4.04692729518267,1.2394226928238858,2.5027151918129507,-0.8236916797239718,4.543792402555372,2.2336683012266247,0
329,-1.0679333042495314,4.334811057833258,0.9959087516163834,-0.7750544739321692,-0.5802167814021653,4.073621445827574,0.6518330097284321,2.8860006799285114,0
637,-0.6497983617217811,1.7843508033089672,-1.0658493680302896,-1.0010737475255578,3.6526896618723277,-1.9257010985174077,-1.231205960914011,1.454823026221176,0
4181,3.2003086341913187,2.018129096244807,1.8009515686029334,2.4804400030065645,2.342054843019629,1.9486785762391328,-3.9739718497799914,0.6796215056371865,0
3767,1.4434067326091131,-2.1166662107589205,-1.7383855263303316,2.1407941334702305,0.9867568995763415,1.102784390169706,3.347384862097627,0.4204837841579001,1
1844,3.284400633135685,1.8459432685780435,-0.8487640420845731,2.43500656452785,0.37717970062795025,-1.684549505175426,-3.6445886239147067,0.8882419121925049,0
2465,2.3776265358609927,2.933230258444369,-0.10827413729624702,-0.5147390413905314,1.3768726015761612,-1.7575964471795769,-3.238885222632432,4.237742954490405,1
1323,1.0826352676587252,-4.7903064238556405,-2.8920235289252556,0.7373483958194526,3.9000780955278653,0.3826987320640147,6.905689929263728,2.4355755680709095,1
1623,0.40573413694223626,1.9087764934961877,-1.0722106991351117,0.7031545541901492,2.347378011829955,-1.6395994261828495,-2.2243408114318126,0.18125807311202569,0
3929,-0.029549410323869152,1.619584607732038,-3.5672476626011616,2.749962765131009,3.375018846764046,0.2974240235515091,1.878038157593369,0.011878588288998682,0
171,-2.2641757812974213,-3.5702147508310063,-2.0231181653222507,0.08989752329027524,1.643239373953159,0.8379438840489106,5.87138667572441,-1.6811553837738373,0
4002,-0.2077567686698254,-3.0556012871071316,-3.961364742981082,1.2947487218219005,3.2338831461488065,1.076628974758117,7.590234565289394,1.7117402983393022,1
5066,2.8475739049083386,4.219005676572285,0.28079892831627995,2.817920193157868,2.2121945759585784,2.4603600174005567,-2.9519543575135003,2.2187244782928666,0
2448,3.0708161176242004,-0.6428025258513101,0.3680125986650755,0.8458268586330536,1.6888787433964416,1.8412748766712919,1.170254322179652,3.811630645621232,1
2386,0.10416937927497849,1.7435819617572912,-0.004610283806814275,0.4022518451154409,0.07183766458074903,2.8502149891572977,1.561247392584999,1.9990195098943497,0
1702,3.8909836641819178,1.168772988097753,1.8433374747439248,4.414433671382359,0.5834140094077189,2.822293006234718,-3.931962026394748,-1.5021275943854837,0
4794,-0.19687952558245403,0.931807097593614,3.2782628445522883,-1.2459004447557374,4.715734562177859,-0.22347960472463213,-5.067132856904234,-1.0013792599750353,1
5373,2.036089726325907,2.9995298143711384,2.240455305735749,0.8556942325134301,3.702464546207214,1.577444052845871,-4.5149874238778684,1.502754222196474,0
1743,0.18131842781293606,1.6818387901463838,0.686139515770349,2.055499103881506,-0.8097083289110338,2.579792689239282,-0.9717359703158925,-1.725561934433488,1
309,0.9639224633161342,3.0635238031053067,-2.097527772618821,2.5360526498447924,1.0847846708761761,-0.07512909408698887,-1.1841107428953506,0.25238820034638,0
2354,-1.798430028169153,2.9801157908212357,-0.3438616585148062,-1.5032393500467083,3.2266407158105044,0.9203375771146725,0.34977590398871355,2.2203616983656786,0
526,-1.9250172756889021,2.5309832087986264,0.27274879173216404,-2.109799109689063,2.026383249071678,2.0658378397673443,1.573397401282047,2.973282146558585,0
796,-2.1668455952163095,0.10179606484189963,2.8872510787342227,-3.5507289634197177,5.696559481348521,-0.3415750311297725,-2.3710328091054103,0.26500329540225165,1
2352,-2.0223357499595584,-3.468680425345605,-0.13677563438569096,-2.1839691297503485,-1.3068874523056397,-0.3113200112191534,3.978004929454337,-0.45682470409854004,1
1664,1.3862586160080932,0.9068167797246962,3.3748959421747626,-1.1770287697931052,2.49698826100644,1.2724122981970476,-3.360029745517875,1.8772889915605209,0
1594,-0.11601404952936067,1.4387651372326102,-3.5573367419186357,1.972691624203356,2.5643864345106824,0.13197210927212621,2.516961431530876,0.9588280140348381,0
3765,-0.7365889244576178,0.7694059093534183,-1.383335185573989,-0.6730465580460638,-0.18407048992423936,2.9985926962426186,5.244052024710959,3.8419132926035116,0
2551,2.5729239995775215,-0.557416471795321,-1.742033006180849,0.8280945500573699,0.6014227888621597,-2.3456029066768727,-0.18659367057741413,2.3520040822196155,0
3413,1.4621268577851074,5.08596666617378,1.6190573557507015,2.321634929102103,4.155128646103536,2.306365879340506,-5.493327413294335,0.02597282715710647,0
4724,-3.6663911006384526,0.024413639066992232,-1.4636143230709129,-4.560969250786821,3.801200884819404,0.3952785368660616,5.749807458845243,4.692456756806681,0
